번호,위치,위도,경도,관리기관,전화번호
658,방송통신대 앞,35.8597942,128.4948465,대구광역시 달서구청,053-667-3084
659,상인공영주차장,35.818116,128.5398726,대구광역시 달서구청,053-667-3084
660,상원공영주차장,35.80873697,128.550358,대구광역시 달서구청,053-667-3084
661,월광수변공원주차장,35.79880747,128.5482868,대구광역시 달서구청,053-667-3084
662,월곡역사공원,35.81920779,128.5456336,대구광역시 달서구청,053-667-3084
663,호산공원,35.84898495,128.4839303,대구광역시 달서구청,053-667-3084
664,월천공원,35.8229446,128.5125819,대구광역시 달서구청,053-667-3084
665,도원공원 내,35.8062664,128.5435905,대구광역시 달서구청,053-667-3084
666,성서제방도로,35.8313748,128.4895825,대구광역시 달서구청,053-667-3084
667,도원공원밖 담장옆,35.8062664,128.5435905,대구광역시 달서구청,053-667-3084
668,대곡동 나성하와이 앞,35.8072551,128.5191741,대구광역시 달서구청,053-667-3084
669,수외과앞,35.8545093,128.5498764,대구광역시 달서구청,053-667-3084
670,도원네거리(6단지앞),35.8046026,128.5343191,대구광역시 달서구청,053-667-3084
671,성당새마을금고앞,35.8397172,128.5489974,대구광역시 달서구청,053-667-3084
672,대성사앞,35.84318887,128.5554445,대구광역시 달서구청,053-667-3084
673,원화여중고앞,35.84656233,128.5479441,대구광역시 달서구청,053-667-3084
674,성서농협 죽전지점앞,35.8511575,128.5388952,대구광역시 달서구청,053-667-3084
675,성서메가타운 앞,35.8550972,128.5077799,대구광역시 달서구청,053-667-3084
676,장산초교앞,35.85483895,128.5265462,대구광역시 달서구청,053-667-3084
677,본리동 블루PC방앞,35.8411296,128.5364264,대구광역시 달서구청,053-667-3084
678,성서농협 신용산지점앞,35.8577827,128.5308897,대구광역시 달서구청,053-667-3084
679,장기동주민센터앞,35.8433981,128.5299636,대구광역시 달서구청,053-667-3084
680,감삼역,35.85458949,128.5476884,대구광역시 달서구청,053-667-3084
681,정도너츠앞,35.85015245,128.533899,대구광역시 달서구청,053-667-3084
682,용산1동주민센터내,35.8566419,128.5312386,대구광역시 달서구청,053-667-3084
683,대곡동 나성하와이 앞,35.8072551,128.5191741,대구광역시 달서구청,053-667-3084
684,계명대역,35.85106594,128.4928597,대구광역시 달서구청,053-667-3084
685,달서구 청소년수련관,35.82024301,128.5534077,대구광역시 달서구청,053-667-3084
686,이곡역,35.8511383,128.5164379,대구광역시 달서구청,053-667-3084
687,진천역,35.8134974,128.5225809,대구광역시 달서구청,053-667-3084
688,기업은행앞(성서보성화성건너),35.855107,128.5037923,대구광역시 달서구청,053-667-3084
689,월진경로당앞,35.8150466,128.5271613,대구광역시 달서구청,053-667-3084
690,감삼우방드림시티건너(진헤어앞),35.8433615,128.5337503,대구광역시 달서구청,053-667-3084
691,유천네거리북동편,35.8113029,128.5157247,대구광역시 달서구청,053-667-3084
692,대성약국앞(월배초등건너),35.8150309,128.5284792,대구광역시 달서구청,053-667-3084
693,유천지구대,35.8114424,128.5173512,대구광역시 달서구청,053-667-3084
694,감삼우방드림시티앞,35.84442,128.5334211,대구광역시 달서구청,053-667-3084
695,성당역동물병원앞,35.8394168,128.5586521,대구광역시 달서구청,053-667-3084
696,이곡공원앞,35.85568671,128.5121986,대구광역시 달서구청,053-667-3084
697,장산초등학교앞,35.85483895,128.5265462,대구광역시 달서구청,053-667-3084
698,월배이마트옆,35.817143,128.5236661,대구광역시 달서구청,053-667-3084
699,그랜드M타워앞,35.8501437,128.530128,대구광역시 달서구청,053-667-3084
700,국민은행진천지점앞,35.81392905,128.521461,대구광역시 달서구청,053-667-3084
701,반고개네거리 대자연수족관앞,35.8616362,128.5720561,대구광역시 달서구청,053-667-3084
702,대동시장 김무원내과앞,35.8115417,128.5374457,대구광역시 달서구청,053-667-3084
703,한교육타이거합기도장앞,35.8433453,128.5343602,대구광역시 달서구청,053-667-3084
704,성서초등서편육교밑,35.85118173,128.5136493,대구광역시 달서구청,053-667-3084
705,도원고등학교앞,35.8052052,128.5454879,대구광역시 달서구청,053-667-3084
706,청진빌딩앞,35.8545816,128.5046577,대구광역시 달서구청,053-667-3084
707,죽전역,35.85010674,128.5380378,대구광역시 달서구청,053-667-3084
708,진천동롯데리아앞,35.8144392,128.524157,대구광역시 달서구청,053-667-3084
709,반고개역,35.8619374,128.5725853,대구광역시 달서구청,053-667-3084
710,(구)용산정형외과앞,35.8585109,128.5298837,대구광역시 달서구청,053-667-3084
711,아람주공 동편,35.80592002,128.5307911,대구광역시 달서구청,053-667-3084
712,수목원생활온천 앞,35.8081675,128.5227763,대구광역시 달서구청,053-667-3084
713,경원고등학교 앞,35.86547942,128.5256786,대구광역시 달서구청,053-667-3084
714,계대동문 편의점 앞,35.8553399,128.4943876,대구광역시 달서구청,053-667-3084
715,본리어린이공원,35.84056015,128.5418156,대구광역시 달서구청,053-667-3084
716,본리동주민센터,35.84101503,128.5431658,대구광역시 달서구청,053-667-3084
717,신당동 으뜸고시원 앞,35.8553266,128.4945486,대구광역시 달서구청,053-667-3084
718,성서메가타운 앞,35.8550972,128.5077799,대구광역시 달서구청,053-667-3084
719,성서체육공원 남측,35.86156265,128.5058539,대구광역시 달서구청,053-667-3084
720,경원고등학교 지하도 입구,35.86406844,128.5255187,대구광역시 달서구청,053-667-3084
721,삼우농기,35.8449579,128.4753129,대구광역시 달서구청,053-667-3084
722,감삼역,35.8541659,128.5488876,대구광역시 달서구청,053-667-3084
723,죽전동 보건소,35.8547517,128.5355217,대구광역시 달서구청,053-667-3084
724,상인3동주민센터,35.8100742,128.5502339,대구광역시 달서구청,053-667-3084
725,영남고등학교,35.82076928,128.5363031,대구광역시 달서구청,053-667-3084
726,대구전자공업고등학교,35.8479121,128.5297963,대구광역시 달서구청,053-667-3084
727,대곡동 기업은행 앞,35.80829569,128.5361613,대구광역시 달서구청,053-667-3084
728,도원숯불갈비앞,35.8089701,128.5362665,대구광역시 달서구청,053-667-3084
729,노전초등학교네거리,35.8081704,128.5312376,대구광역시 달서구청,053-667-3084
730,경원고등학교 앞,35.86547942,128.5256786,대구광역시 달서구청,053-667-3084
731,수목원 입구,35.8007004,128.5200051,대구광역시 달서구청,053-667-3084
732,성서주공 1단지 아파트 앞,35.85230021,128.4988203,대구광역시 달서구청,053-667-3084
733,상서중학교,35.84643655,128.549872,대구광역시 달서구청,053-667-3084
734,진천장미공원,35.81119306,128.5186164,대구광역시 달서구청,053-667-3084
735,대곡역,35.80906692,128.5122788,대구광역시 달서구청,053-667-3084
736,상서중학교,35.84643655,128.549872,대구광역시 달서구청,053-667-3084
737,성곡중학교,35.8618122,128.5229778,대구광역시 달서구청,053-667-3084
738,상화네거리,35.8091718,128.5356958,대구광역시 달서구청,053-667-3084
739,용산미진태왕1차아파트,35.85620168,128.5276217,대구광역시 달서구청,053-667-3084
740,수림지파크골프장사무실 앞,35.8173663,128.5023898,대구광역시 달서구청,053-667-3084
741,효성중학교,35.8343045,128.5284014,대구광역시 달서구청,053-667-3084
742,대곡나성하와이,35.80723943,128.5191341,대구광역시 달서구청,053-667-3084
743,노전초등학교 앞,35.80817462,128.5312238,대구광역시 달서구청,053-667-3084
744,대진중학교 옆,35.80572413,128.5195256,대구광역시 달서구청,053-667-3084
745,성서세븐일레븐 앞,35.84997387,128.5155922,대구광역시 달서구청,053-667-3084
746,해올중고등학교,35.84137778,128.553668,대구광역시 달서구청,053-667-3084
747,상인중학교,35.81135675,128.5501236,대구광역시 달서구청,053-667-3084
748,논공읍 행정복지센터 논공공단출장소,35.73003954,128.4527811,대구광역시 달성군청,053-668-2913
749,달성군민운동장 서편출입구,35.729572,128.451888,대구광역시 달성군청,053-668-2913
750,약산온천입구교차로,35.73725568,128.4207185,대구광역시 달성군청,053-668-2913
751,"대실역 1,2,3,4,번출구 앞",35.8579516,128.4655707,대구광역시 달성군청,053-668-2913
752,"다사역 1,2,3,4번출구 앞",35.86472735,128.4585437,대구광역시 달성군청,053-668-2913
753,문산취수장 부근,35.85268555,128.4208713,대구광역시 달성군청,053-668-2913
754,다사읍 행정복지센터 서재출장소,35.87222571,128.4942619,대구광역시 달성군청,053-668-2913
755,옥포 간경리 마을회관 앞,35.79059638,128.4695755,대구광역시 달성군청,053-668-2913
756,농업기술센터 안,35.78270108,128.4467758,대구광역시 달성군청,053-668-2913
757,옥포읍 행정복지센터 앞,35.78924402,128.4640116,대구광역시 달성군청,053-668-2913
758,옥포 신당리 정자,35.80267962,128.4454289,대구광역시 달성군청,053-668-2913
759,포산중학교 맞은편,35.69695241,128.4604266,대구광역시 달성군청,053-668-2913
760,화성파크드림 남편 버스정류장,35.69817138,128.4620867,대구광역시 달성군청,053-668-2913
761,하나리움퀸즈파크 북편 버스정류장,35.69641585,128.4613095,대구광역시 달성군청,053-668-2913
762,하나리움퀸즈파크 동편 버스정류장,35.69641585,128.4613095,대구광역시 달성군청,053-668-2913
763,남해오네뜨2차 서편 버스정류장,35.69489317,128.4643971,대구광역시 달성군청,053-668-2913
764,한라하우젠트 센트럴파크 서편,35.6921636,128.4582271,대구광역시 달성군청,053-668-2913
765,해피타워 북편,35.6932568,128.4587419,대구광역시 달성군청,053-668-2913
766,파스텔시티 북편,35.69324529,128.4596918,대구광역시 달성군청,053-668-2913
767,비슬타워 북편,35.69323315,128.4600981,대구광역시 달성군청,053-668-2913
768,테크노시티 북편,35.69323543,128.4605047,대구광역시 달성군청,053-668-2913
769,센트럴타워 북편,35.69323347,128.4615563,대구광역시 달성군청,053-668-2913
770,엠스퀘어플러스 서편,35.69346526,128.4622466,대구광역시 달성군청,053-668-2913
771,하빈 묘1리 마을회관 앞,35.90859908,128.4173355,대구광역시 달성군청,053-668-2913
772,현풍읍 행정복지센터 주차장,35.69725235,128.4475726,대구광역시 달성군청,053-668-2913
773,학우사 앞,35.69643706,128.4446236,대구광역시 달성군청,053-668-2913
774,현풍시외버스터미널 북편,35.69910822,128.4416137,대구광역시 달성군청,053-668-2913
775,현풍2교 앞,35.69631957,128.4487002,대구광역시 달성군청,053-668-2913
776,제일풍경채 앞 버스정류장,35.69319486,128.4540303,대구광역시 달성군청,053-668-2913
777,LH천년나무2단지 동편 버스정류장,35.69115275,128.4517927,대구광역시 달성군청,053-668-2913
778,테크노메디컬타워 서편,35.69261663,128.4547489,대구광역시 달성군청,053-668-2913
779,제일풍경채 맞은편 버스정류장,35.69296519,128.4554358,대구광역시 달성군청,053-668-2913
780,타임스퀘어 동편 버스정류장,35.69213767,128.4573915,대구광역시 달성군청,053-668-2913
781,테크노월드프라자 앞,35.69226496,128.4543183,대구광역시 달성군청,053-668-2913
782,테크노타워 앞,35.69141045,128.4537372,대구광역시 달성군청,053-668-2913
783,LH천년나무2단지 맞은편 버스정류장,35.68993974,128.4532869,대구광역시 달성군청,053-668-2913
784,테크노폴리스 상업지구 보행자도로,35.69078414,128.4545566,대구광역시 달성군청,053-668-2913
785,현풍파출소 앞,35.69580509,128.4453192,대구광역시 달성군청,053-668-2913
786,명곡우체국 맞은편,35.79786364,128.495859,대구광역시 달성군청,053-668-2913
787,남평문씨본리세거지 주차장 안,35.79161671,128.5175408,대구광역시 달성군청,053-668-2913
788,"설화명곡역 1,3,4,6번출구 앞",35.79936645,128.4900089,대구광역시 달성군청,053-668-2913
789,"화원역 3,4번출구 앞",35.80446969,128.5001213,대구광역시 달성군청,053-668-2913
790,화원읍 행정복지센터 앞,35.8042338,128.5007176,대구광역시 달성군청,053-668-2913
791,팔조령 정상,35.72075139,128.6773483,대구광역시 달성군청,053-668-2913
792,논공읍 행정복지센터 안,35.77426605,128.4200552,대구광역시 달성군청,053-668-2913
793,광장코아 앞,35.85610455,128.5520361,대구광역시 서구청,053-663-3015
794,롯데시네마대구광장,35.85552255,128.5505248,대구광역시 서구청,053-663-3015
795,롯데시네마대구광장,35.8556692,128.550857,대구광역시 서구청,053-663-3015
796,2호선 두류역 6번출구(웰메이드 앞),35.85652162,128.5530598,대구광역시 서구청,053-663-3015
797,2호선 두류역 6번출구 앞,35.85670134,128.553448,대구광역시 서구청,053-663-3015
798,달성고등학교 입구,35.85722243,128.5540919,대구광역시 서구청,053-663-3015
799,두류네거리(성수치과 앞),35.85835566,128.5580023,대구광역시 서구청,053-663-3015
800,내당동 홈플러스 앞,35.86022365,128.5639559,대구광역시 서구청,053-663-3015
801,2호선 내당역 4번출구 앞,35.86046839,128.5649709,대구광역시 서구청,053-663-3015
802,2호선 반고개역 1번출구 앞,35.86248097,128.5725881,대구광역시 서구청,053-663-3015
803,2호선 반고개역 4번출구 앞,35.86260748,128.5730777,대구광역시 서구청,053-663-3015
804,비산네거리 팜스식자재마트 앞,35.87180871,128.5714882,대구광역시 서구청,053-663-3015
805,북비산네거리 대구은행 앞,35.878702,128.570932,대구광역시 서구청,053-663-3015
806,북비산네거리 정다운부부한의원 앞,35.87973519,128.5719354,대구광역시 서구청,053-663-3015
807,북비산네거리 대원부동산 앞,35.88001142,128.5718301,대구광역시 서구청,053-663-3015
808,세종마트 앞,35.86732509,128.5703146,대구광역시 서구청,053-663-3015
809,세종마트 맞은편,35.86750212,128.5712481,대구광역시 서구청,053-663-3015
810,평산지구대 앞,35.87333823,128.5715018,대구광역시 서구청,053-663-3015
811,서대구농협 북비산지점 앞,35.88020106,128.571283,대구광역시 서구청,053-663-3015
812,북비산네거리 동화한의원 앞,35.88028918,128.5713498,대구광역시 서구청,053-663-3015
813,원대동주민센터,35.88518335,128.5734273,대구광역시 서구청,053-663-3015
814,달서천 자전거 만남의 광장 내,35.88221265,128.556248,대구광역시 서구청,053-663-3015
815,달서천자전거만남의광장,35.88221265,128.556248,대구광역시 서구청,053-663-3015
816,달서천로 공영주차장 입구,35.8835563,128.5606884,대구광역시 서구청,053-663-3015
817,서부공업고등학교 내,35.85729632,128.5483703,대구광역시 서구청,053-663-3015
818,상중이동주민센터앞,35.86696945,128.5461561,대구광역시 서구청,053-663-3015
819,서구 구민운동장 입구,35.87368582,128.5429567,대구광역시 서구청,053-663-3015
820,서구 문화회관 입구,35.87227516,128.5461374,대구광역시 서구청,053-663-3015
821,서남중학교 내,35.85730663,128.5419639,대구광역시 서구청,053-663-3015
822,평리6동주민센터,35.8782968,128.552098,대구광역시 서구청,053-663-3015
823,서구 청소년수련관 입구 네거리,35.8738537,128.5462815,대구광역시 서구청,053-663-3015
824,서구 청소년수련관 내,35.87364872,128.5457544,대구광역시 서구청,053-663-3015
825,평리1동주민센터,35.87565874,128.5631244,대구광역시 서구청,053-663-3015
826,서구 노인복지관 앞,35.87539898,128.5640424,대구광역시 서구청,053-663-3015
827,서구 국민체육센터 지하출입구,35.87329406,128.5408316,대구광역시 서구청,053-663-3015
828,서구 국민체육센터 주차장,35.87317602,128.5412528,대구광역시 서구청,053-663-3015
829,평산교회 옆 골목,35.87796711,128.5682853,대구광역시 서구청,053-663-3015
830,비산6동주민센터,35.87629809,128.5691202,대구광역시 서구청,053-663-3015
831,원평치안센터 앞,35.87944609,128.562324,대구광역시 서구청,053-663-3015
832,북비산네거리 새현약국 앞,35.87926431,128.5709046,대구광역시 서구청,053-663-3015
833,철로변녹지대,35.88067538,128.5507382,대구광역시 서구청,053-663-3015
834,철로변녹지대,35.88030347,128.5540639,대구광역시 서구청,053-663-3015
835,서대구중학교 앞,35.87926861,128.5567343,대구광역시 서구청,053-663-3015
836,서대구중학교 앞(렌트카 맞은편),35.87927408,128.5573545,대구광역시 서구청,053-663-3015
837,북부정류장 내,35.88456745,128.5551618,대구광역시 서구청,053-663-3015
838,북부정류장 출구,35.88516054,128.5568552,대구광역시 서구청,053-663-3015
839,2호선 두류역 20번출구 앞,35.85788612,128.5565984,대구광역시 서구청,053-663-3015
840,신한은행 비산동 지점 앞,35.88667479,128.5582192,대구광역시 서구청,053-663-3015
841,만평네거리 쌍용자동차대리점 앞,35.88916977,128.5609135,대구광역시 서구청,053-663-3015
842,2호선 두류역 19번출구 앞,35.85833771,128.5568673,대구광역시 서구청,053-663-3015
843,중평시장 입구(평리청구상가앞),35.86499693,128.5556719,대구광역시 서구청,053-663-3015
844,두류네거리(거너실 흑태찜 앞),35.85859531,128.5575034,대구광역시 서구청,053-663-3015
845,서대구우체국 앞,35.86681814,128.5553421,대구광역시 서구청,053-663-3015
846,평리5동주민센터,35.86930147,128.5477043,대구광역시 서구청,053-663-3015
847,감삼공원 북서쪽 입구,35.85861144,128.551382,대구광역시 서구청,053-663-3015
848,감삼공원 동편 입구,35.85806234,128.5534275,대구광역시 서구청,053-663-3015
849,내당노인복지관,35.85890764,128.5519966,대구광역시 서구청,053-663-3015
850,내당4동주민센터,35.8589864,128.551655,대구광역시 서구청,053-663-3015
851,대구시 통합복지회관 평리별관,35.8769099,128.5537734,대구광역시 서구청,053-663-3015
852,철로변녹지대,35.88247771,128.5609081,대구광역시 서구청,053-663-3015
853,서구자율방범연합회,35.88115694,128.5559187,대구광역시 서구청,053-663-3015
854,비산7동주민센터,35.88798571,128.553544,대구광역시 서구청,053-663-3015
855,원대오거리 동남편(대구은행맞은편),35.8873007,128.5762017,대구광역시 서구청,053-663-3015
856,서구제일사회복지관,35.88571565,128.5788722,대구광역시 서구청,053-663-3015
857,서구제일사회복지관,35.88574722,128.578887,대구광역시 서구청,053-663-3015
858,한일옥매트 앞,35.88111901,128.5803893,대구광역시 서구청,053-663-3015
859,SK텔레콤 앞,35.88442288,128.5812412,대구광역시 서구청,053-663-3015
860,금류아파트 상가 앞,35.88313176,128.5807449,대구광역시 서구청,053-663-3015
861,서구 원대제일공원 내,35.88358241,128.5769696,대구광역시 서구청,053-663-3015
862,상리자전거교통안전교육장 동편,35.86178905,128.5312848,대구광역시 서구청,053-663-3015
863,상리공원 내,35.86207487,128.530424,대구광역시 서구청,053-663-3015
864,상리자전거교통안전교육장,35.86176428,128.5311072,대구광역시 서구청,053-663-3015
865,큰장네거리(경북약국 앞),35.87003134,128.5791214,대구광역시 서구청,053-663-3015
866,황제지점 앞,35.86475687,128.5640948,대구광역시 서구청,053-663-3015
867,신평리시장 입구,35.86763042,128.5605435,대구광역시 서구청,053-663-3015
868,평리3동 철로변(정자옆),35.88162871,128.559582,대구광역시 서구청,053-663-3015
869,평리3동 철로변(정자옆),35.88113025,128.558238,대구광역시 서구청,053-663-3015
870,비산1동 방범초소 옆,35.88332991,128.5641499,대구광역시 서구청,053-663-3015
871,행복하이트빌 맞은편,35.8839566,128.5664531,대구광역시 서구청,053-663-3015
872,3호선 만평역,35.8896278,128.5612062,대구광역시 서구청,053-663-3015
873,3호선 만평역 자전거 주차장,35.88950299,128.5612758,대구광역시 서구청,053-663-3015
874,현내과연합의원 앞,35.88870629,128.5670934,대구광역시 서구청,053-663-3015
875,채흉부외과의원 앞,35.88871342,128.5672375,대구광역시 서구청,053-663-3015
876,채흉부외과의원 앞,35.88878637,128.5672583,대구광역시 서구청,053-663-3015
877,비산5동 새마을금고 앞,35.888718,128.5677498,대구광역시 서구청,053-663-3015
878,팔달시장 맞은편,35.88848973,128.5690133,대구광역시 서구청,053-663-3015
879,자운성앞,35.89273221,128.5526954,대구광역시 서구청,053-663-3015
880,금성스파빌 앞,35.88786425,128.5711908,대구광역시 서구청,053-663-3015
881,동덕한의원 앞,35.88777489,128.5737139,대구광역시 서구청,053-663-3015
882,원대오거리 대구은행 앞,35.88750712,128.5753212,대구광역시 서구청,053-663-3015
883,원대오거리 대구은행 앞,35.88748035,128.5753013,대구광역시 서구청,053-663-3015
884,중리공원 내,35.86274995,128.5496388,대구광역시 서구청,053-663-3015
885,경운초등학교 내,35.86138506,128.5536224,대구광역시 서구청,053-663-3015
886,서구노인복지관,35.875554,128.564067,대구광역시 서구청,053-663-3015
887,SK텔레콤 앞,35.88391859,128.5810429,대구광역시 서구청,053-663-3015
888,봉산육거리 남서편 삼희빌딩 앞,35.8636168,128.5989748,대구광역시 중구청,053-661-2984
889,봉산육거리 북서편 다산문화사 앞,35.8643914,128.5990847,대구광역시 중구청,053-661-2984
890,봉산육거리 서편 리바트 앞,35.8648536,128.5985688,대구광역시 중구청,053-661-2984
891,대우빌딩(태평로 160번지) 동편,35.8746989,128.5952675,대구광역시 중구청,053-661-2984
892,"제일은행 서편
(스탠다드치타드 은행)",35.8725543,128.5960709,대구광역시 중구청,053-661-2984
893,계산오거리 동편 ABL대구타워 앞,35.8659407,128.5886955,대구광역시 중구청,053-661-2984
894,2.28 기념공원 북서편,35.8695559,128.5976486,대구광역시 중구청,053-661-2984
895,대우빌딩 서편 조형물 앞,35.874714,128.59489,대구광역시 중구청,053-661-2984
896,중앙네거리 북서편 대구은행 앞,35.8712091,128.5937885,대구광역시 중구청,053-661-2984
897,중앙네거리 남서편 아웃백 앞,35.8707396,128.5937706,대구광역시 중구청,053-661-2984
898,삼성생명빌딩 앞,35.8663342,128.5928153,대구광역시 중구청,053-661-2984
899,롯데영프라자 앞,35.871335,128.5947617,대구광역시 중구청,053-661-2984
900,대신동 주민센터,35.866139,128.5771777,대구광역시 중구청,053-661-2984
901,성내1동주민센터앞,35.8692709,128.5980362,대구광역시 중구청,053-661-2984
902,서문시장 농협 앞,35.869789,128.5796768,대구광역시 중구청,053-661-2984
903,동부교회 앞,35.862779,128.6066096,대구광역시 중구청,053-661-2984
904,남부교회앞,35.85955,128.5924305,대구광역시 중구청,053-661-2984
905,남산4동 주민센터,35.8582424,128.5805671,대구광역시 중구청,053-661-2984
906,반월당네거리 푸른약국앞,35.8663524,128.5936858,대구광역시 중구청,053-661-2984
907,남산지구대 측면,35.8660412,128.5876753,대구광역시 중구청,053-661-2984
908,신천둔치 동신교 하부,35.8672253,128.6127604,대구광역시 중구청,053-661-2984
909,비원지구대 앞,35.8835378,128.5754765,대구광역시 서구청,053-663-3015
910,서구청사 내 동편,35.87176533,128.5596073,대구광역시 서구청,053-663-3015
911,서구청사 뒤 보건소 앞,35.87218812,128.5594911,대구광역시 서구청,053-663-3015
912,서구의회 입구,35.87199999,128.5596659,대구광역시 서구청,053-663-3015
913,서구청 앞 육교 남동편(유한약국앞),35.87126224,128.5601815,대구광역시 서구청,053-663-3015
914,서구청 앞 육교 밑(CU편의점)앞,35.87163794,128.5602221,대구광역시 서구청,053-663-3015
915,평리새마을금고 앞,35.87173564,128.564315,대구광역시 서구청,053-663-3015
916,합격 독서실 앞,35.87227133,128.5650452,대구광역시 서구청,053-663-3015
917,비산네거리 다이소 앞,35.87193825,128.5705413,대구광역시 서구청,053-663-3015
918,비산네거리 다이소 앞,35.87193832,128.5705358,대구광역시 서구청,053-663-3015
919,제일고등학교 앞 서신육교 밑,35.87195903,128.5732571,대구광역시 서구청,053-663-3015
920,남일동 우리은행,35.8702594,128.5942797,대구광역시 중구청,053-661-2984
921,남산1동 주민센터 앞,35.8593505,128.5904825,대구광역시 중구청,053-661-2984
922,반월당 삼정그린코아 서편,35.8636339,128.5924309,대구광역시 중구청,053-661-2984
923,계산동2가 신성미소시티아파트 동편,35.8668491,128.5885438,대구광역시 중구청,053-661-2984
924,신천둔치 수성교 하부,35.8617991,128.6077072,대구광역시 중구청,053-661-2984
925,대신동 새마을금고앞,35.8681927,128.5795002,대구광역시 중구청,053-661-2984
926,국채보상공원 동편,35.8679955,128.6031004,대구광역시 중구청,053-661-2984
927,국채보상공원 기념관 앞,35.8689974,128.6017305,대구광역시 중구청,053-661-2984
928,동인치안센터 앞,35.8689974,128.6017305,대구광역시 중구청,053-661-2984
929,국채보상로 630번지(에스닷 옆),35.8706228,128.60454,대구광역시 중구청,053-661-2984
930,라파엘병원앞,35.8699591,128.5993835,대구광역시 중구청,053-661-2984
931,봉산문화회관,35.8604345,128.5918815,대구광역시 중구청,053-661-2984
932,곽병원 앞,35.8707148,128.5887352,대구광역시 중구청,053-661-2984
933,요셉의 집 앞,35.8736113,128.6004597,대구광역시 중구청,053-661-2984
934,"중앙파출소 북편
(스타S피부과 앞)",35.8673661,128.5937487,대구광역시 중구청,053-661-2984
935,중앙로역 2번출구앞,35.8699789,128.5943108,대구광역시 중구청,053-661-2984
936,국민은행 대구점 앞,35.8688351,128.593412,대구광역시 중구청,053-661-2984
937,"현대캐피탈 빌딩 앞
국민은행 대구점 건너",35.8685428,128.5940111,대구광역시 중구청,053-661-2984
938,남산2동 주민센터,35.864077,128.5895742,대구광역시 중구청,053-661-2984
939,동인초등학교 앞,35.8676155,128.609809,대구광역시 중구청,053-661-2984
940,농협은행 내당동지점,35.8597456,128.5757528,대구광역시 중구청,053-661-2984
941,북성로 입구,35.8743709,128.5945242,대구광역시 중구청,053-661-2984
942,동아약국앞(향촌문화관 건너),35.8733164,128.5946901,대구광역시 중구청,053-661-2984
943,중앙로역 3번출구앞,35.8720151,128.5944612,대구광역시 중구청,053-661-2984
944,남성로 입구(중앙파출소건너),35.8670182,128.5933697,대구광역시 중구청,053-661-2984
945,삼덕네거리 파이론빌딩 앞,35.8626899,128.602645,대구광역시 중구청,053-661-2984
946,중구청 민원실(이설),35.8692838,128.6060779,대구광역시 중구청,053-661-2984
947,노마즈하우스 동편,35.8735305,128.6011047,대구광역시 중구청,053-661-2984
948,향촌문화관,35.8733774,128.5941989,대구광역시 중구청,053-661-2984
949,센트럴빌딩 앞(중파 북쪽),35.8677672,128.5939234,대구광역시 중구청,053-661-2984
950,중앙지하상가 9번 출입구(올리브영),35.871335,128.5947617,대구광역시 중구청,053-661-2984
951,중앙지하상가 16번 출입구,35.8704973,128.5953778,대구광역시 중구청,053-661-2984
952,하나은행 대구기업금융센터 앞,35.8717551,128.5938302,대구광역시 중구청,053-661-2984
953,삼덕동 주민센터 앞,35.8655468,128.6089583,대구광역시 중구청,053-661-2984
954,성내2동주민센터 앞,35.868383,128.5904122,대구광역시 중구청,053-661-2984
955,중구청 주차장 옆(중구청),35.8692838,128.6060779,대구광역시 중구청,053-661-2984
956,3호선 달성공원역,35.8755519,128.5821397,대구광역시 중구청,053-661-2984
957,3호선 서문시장역,35.8703357,128.5820085,대구광역시 중구청,053-661-2984
958,3호선 청라언덕역,35.8566302,128.5836765,대구광역시 중구청,053-661-2984
959,3호선 남산역,35.8572609,128.5900131,대구광역시 중구청,053-661-2984
960,3호선 건들바위역,35.8556522,128.5992736,대구광역시 중구청,053-661-2984
961,경상여중 내,35.87144771,128.5729065,대구광역시 서구청,053-663-3015
962,제일고등학교 맞은편 서신육교 밑,35.87225144,128.5733777,대구광역시 서구청,053-663-3015
963,중리롯데캐슬 상가 앞,35.8665015,128.5495984,대구광역시 서구청,053-663-3015
964,경덕여자고등학교 내,35.86421929,128.5487292,대구광역시 서구청,053-663-3015
965,중리중학교 좌남편 벽면,35.8647216,128.5503055,대구광역시 서구청,053-663-3015
966,평리4동주민센터,35.86724125,128.5568533,대구광역시 서구청,053-663-3015
967,서부도서관 동편,35.87257196,128.5580371,대구광역시 서구청,053-663-3015
968,서부고등학교 내,35.87375955,128.5600077,대구광역시 서구청,053-663-3015
969,평리중학교 내,35.87339673,128.5607963,대구광역시 서구청,053-663-3015
970,평리2동주민센터,35.87121902,128.5636779,대구광역시 서구청,053-663-3015
971,비산4동주민센터,35.86976715,128.5742766,대구광역시 서구청,053-663-3015
972,비산2.3동주민센터,35.87587668,128.5747241,대구광역시 서구청,053-663-3015
973,대구경북양돈농협 앞,35.85486955,128.5487521,대구광역시 서구청,053-663-3015
974,남산역화성파크드림 101동 앞,35.85852,128.582556,대구광역시 중구청,053-661-2984
975,경북공고 정문 앞,35.8580633,128.583863,대구광역시 중구청,053-661-2984
976,달성공원 앞,35.8730153,128.5797779,대구광역시 중구청,053-661-2984
977,"명덕역 1,2번 출입구",35.8573581,128.5902175,대구광역시 중구청,053-661-2984
978,명덕역 6번 출입구,35.8574594,128.5912546,대구광역시 중구청,053-661-2984
979,반월당역 1번 출입구 북편,35.8636339,128.5924309,대구광역시 중구청,053-661-2984
